session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
4983,470,1,2,-0.8646245329528229,1,-1.1335182341128465,3,0,0,1
4984,612,0,5,-0.9042583276186793,2,1.6820092632342258,1,4,0,1
4985,827,1,6,-0.4174688281867724,0,-0.312896760403252,0,2,0,0
4986,455,2,6,-0.8958468063523646,0,0.6763726617071573,1,2,0,0
4987,513,2,4,-0.39274420857597464,0,1.402340086936845,0,2,0,0
4988,538,2,6,1.0117763680868312,1,-0.31640599211708337,2,0,0,1
4989,978,1,7,0.5205693283926734,2,0.39770185706357236,0,2,0,1
4990,80,1,5,-0.1214129136984835,0,-0.6660009827729512,1,0,0,0
4991,636,1,1,0.9245411518248894,1,1.5195240172907756,2,0,0,1
4992,477,2,1,-0.9003975417636415,1,-1.153101437371883,2,0,0,0
4993,613,2,8,-0.05168334416705548,0,-0.8248873282666737,2,0,0,1
4994,368,1,1,-0.8828711051142472,0,-0.3374340692650901,2,1,0,1
4995,490,1,5,-0.33857035363793453,0,-0.12427954042406117,2,0,0,0
4996,642,1,5,-0.3746063654864441,0,0.03839761854537126,1,0,1,1
4997,1122,2,2,-0.6945029812623708,0,0.41285291296749627,3,2,0,1
4998,661,2,3,0.7935011709343059,0,0.3060032756280753,1,4,0,0
4999,330,2,4,-0.7443712659069295,1,1.3813475238432396,3,3,1,1
5000,415,2,5,-0.1914214686661098,2,-1.4160094918855852,2,0,0,1
5001,409,2,4,-0.3383308454859597,0,-1.0443544912033058,1,4,0,1
5002,140,2,3,-0.4331873655085408,0,1.831741097458549,2,2,0,1
5003,433,1,1,-0.9731630121109984,0,-1.2735269207979618,1,0,1,0
5004,646,1,3,0.2056680535996632,2,-0.4595543257498412,0,4,1,0
5005,245,2,4,-0.9948789368266057,2,0.5979581926322841,0,2,0,0
5006,709,1,2,0.7393320876317777,0,-0.3559069269217731,2,2,0,1
5007,597,1,5,-0.6927863459691426,0,0.14660774836094112,2,4,0,1
5008,353,1,8,-0.8778396433365941,2,-0.5304192491635884,1,0,1,1
5009,471,1,1,-0.4590049761320526,1,-1.1126997078621477,2,0,0,1
5010,819,1,1,-0.17433207589635183,1,0.7029988048076153,1,0,0,0
5011,646,1,3,-0.6299248515823846,1,-0.9921727888923205,1,2,0,0
5012,501,1,1,-0.8757810205206573,1,-0.7996810790151866,1,0,0,0
5013,452,1,6,-0.9890502054218373,0,-0.9771420362234428,2,0,0,0
5014,515,1,4,0.2296922361793747,0,-0.5774875769393766,1,3,0,0
5015,397,2,10,1.204693908263638,0,-0.45729079242629417,0,0,0,1
5016,79,1,1,-0.9001137551827094,1,-0.7328567123267725,4,1,0,1
5017,908,1,2,-0.7411954121033497,2,-0.1709118712394877,3,0,0,1
5018,531,1,2,-0.987077796595127,0,1.2022879964512838,2,2,1,0
5019,579,1,5,1.1925014440307409,2,-1.0991376902395116,0,4,0,1
5020,488,1,3,-0.4094948859448981,1,-0.05828266069139889,1,0,0,0
5021,352,2,8,1.6293138772933184,0,-0.8502449244845303,1,0,0,1
5022,462,2,3,-0.36577812777414054,1,0.26157400350490323,3,0,0,1
5023,180,1,2,1.0078290391366462,0,-1.4441662657180254,1,0,0,0
5024,955,1,5,2.0754278622791715,0,-0.818680462832666,2,4,0,1
5025,253,1,3,-0.5926924209667186,0,-0.5846351880830862,2,0,0,1
5026,293,0,1,0.03325539926783559,0,1.2353075942000848,2,0,0,0
5027,411,0,7,0.10876821845168641,1,-0.7176181032923503,0,2,0,1
5028,757,1,3,-0.9858525581792731,2,-0.0070155959116219874,2,4,0,1
5029,502,1,4,-0.4213489469505089,0,1.2848311487190154,2,0,0,0
5030,252,2,2,0.9584552976638608,1,1.0162349505604855,0,2,0,0
5031,750,2,5,1.9661674929567445,1,1.0618922544060694,2,1,0,0
5032,646,1,5,1.3261718334887784,1,-0.7688790874333159,1,0,0,0
5033,607,0,1,2.6619336494059818,0,-1.0302367958025496,0,0,0,0
5034,643,1,1,0.0687749140871202,0,-0.8392962166626945,1,2,0,0
5035,978,1,4,-0.7383284706514586,0,-1.7389511848577346,1,1,0,0
5036,937,2,8,-0.13666179210310928,1,-0.7776384252257875,1,0,0,1
5037,362,1,2,-0.4518206833553533,2,2.3374457394477153,5,1,0,1
5038,824,2,5,-0.7034637998016761,0,0.9365533689362092,0,0,0,0
5039,576,1,4,0.4993204656702541,1,-0.6150543880444712,1,0,0,0
5040,599,1,2,0.0011771566134111437,0,-0.39410427999883707,2,0,0,0
5041,161,1,8,0.5799556122067816,2,1.141822852428227,4,0,0,1
5042,465,1,2,-0.688484786843806,1,2.544660262819596,1,0,0,1
5043,337,1,4,1.3743625639761887,1,0.6761834346455018,1,2,1,0
5044,665,0,6,-0.7304573625511215,1,-0.8671538423223402,1,0,0,0
5045,714,1,2,-0.07101634885378123,0,0.18310414248932,0,0,0,0
5046,85,2,6,-0.9482853635959019,0,0.3727743843746892,4,0,0,1
5047,495,1,5,-0.2159320332915378,1,-1.1797110842055045,1,0,1,0
5048,724,2,2,-0.9021444157220175,1,-0.41065364980756125,2,0,0,0
5049,462,1,2,-0.5971752191167962,0,0.9920292302470273,1,2,0,0
5050,645,1,2,0.9968637843105941,2,-0.9773051349155241,1,3,0,0
5051,570,1,5,1.2702755678331952,0,0.7625128755630618,0,2,0,0
5052,568,1,5,0.4750479745703551,0,-1.5107511224169432,2,0,0,0
5053,445,1,5,-0.5416336765582093,0,0.10110217761333108,2,2,0,0
5054,256,1,7,-0.12862830654502128,2,0.1716068178624745,1,4,0,1
5055,275,2,6,-0.7499550957422888,0,-0.4234235710002516,2,0,0,0
5056,641,2,2,0.145806665074209,2,0.001832900105601157,1,2,0,0
5057,503,0,3,-0.5737754433520238,1,-0.7979683984524202,1,2,1,0
5058,472,1,4,-0.7538538090295467,0,-1.0306089377156566,3,0,0,1
5059,415,0,5,-0.11343194103898055,1,-0.3913324889083974,1,0,0,0
5060,438,2,4,-0.8872769284397083,2,-1.3711647397986944,2,0,0,0
5061,709,1,3,0.17255813339177034,1,1.9533008065315667,2,0,0,1
5062,432,1,3,-0.7972952129966513,0,-1.3142051639532837,1,0,0,0
5063,231,1,4,-0.18787194598554907,0,-1.1677880096045314,1,0,1,1
5064,648,1,4,-0.5009301022809677,0,2.006931374036477,2,1,0,1
5065,459,1,4,-0.15831657575410865,0,0.06775616784452254,3,2,0,1
5066,506,1,1,-0.7207273878732875,0,-0.48218525093887077,2,2,0,0
5067,821,2,4,-0.6298855319803479,1,-1.4558287396616854,2,4,0,1
5068,495,1,6,-0.854083767730408,0,0.9504335107239844,0,0,1,0
5069,557,1,3,0.5182035499437979,0,-0.7340221264553317,1,0,0,0
5070,264,2,5,-0.9339303439412896,0,0.36171336528291953,1,0,0,0
5071,456,2,4,-0.5274919211821353,2,1.6235772234913801,0,2,0,1
5072,621,0,4,-0.40148028885957865,1,-0.8511108015110432,1,0,0,0
5073,188,1,3,-0.7869836242281146,2,0.26817322970301977,1,0,1,0
5074,540,1,1,-0.5137190292671585,0,1.5455091591451489,2,2,0,1
5075,520,1,2,-0.4571756830706592,0,0.7348002681191425,1,3,0,0
5076,508,1,5,-0.7494943990921652,2,-0.2113279503701599,2,0,0,0
5077,707,1,1,0.02914397253262772,1,-1.3213241971206426,2,2,0,0
5078,566,1,3,-0.9759880494784433,0,2.35257379866595,3,0,0,1
5079,795,0,4,-0.7839986704490408,1,0.3534185355852445,0,1,0,0
5080,301,1,3,-0.012780807043368975,0,1.577805963608366,4,2,0,1
5081,527,1,4,-0.0033967941216992512,0,0.15418222038641263,0,0,0,0
5082,516,1,6,-0.6943545495614049,2,0.21409395962579172,2,1,0,0
5083,286,2,6,0.1607782514250442,2,0.8677877934472183,1,0,0,0
5084,691,1,4,-0.3625423965646236,0,-0.756695206967598,1,2,1,0
5085,964,1,5,-0.245880882298583,1,0.07801915748688587,1,2,0,1
5086,496,1,3,-0.5965727127752014,1,0.9996795915875603,2,3,0,0
5087,601,1,1,3.2154199925916753,1,1.0445338948024772,1,0,0,0
5088,516,1,5,0.3520575414426769,0,-1.2986942674054651,2,0,0,0
5089,357,1,8,-0.7173929176452466,1,1.085058809693184,3,2,0,1
5090,135,1,3,-0.7333263511559239,1,-0.9820312088722172,1,3,0,0
5091,358,2,4,0.5055497499713649,0,-0.6472229274869042,1,0,0,0
5092,221,1,4,-0.5084323709197703,1,0.9844507883666997,0,0,0,0
5093,840,2,2,-0.9102501268081278,1,-0.1348496953065993,2,3,0,0
5094,476,1,3,-0.9709951401728016,0,0.5067874763033883,1,0,0,0
5095,430,1,2,-0.4643725797042594,0,-0.26888432742685137,2,2,0,1
5096,677,1,1,-0.46306658675517604,1,0.44706442866359525,1,2,0,0
5097,275,1,5,0.24019735097887707,0,-1.3330678090195824,0,1,0,0
5098,346,1,2,-0.13812311028858473,2,-1.612912156924147,1,0,0,0
5099,513,1,4,0.4874559630735678,0,0.4302971391504592,2,0,0,0
5100,705,2,2,-0.6189677847165092,1,-0.09217962098333786,1,0,0,1
5101,600,2,4,-0.01230316117758496,2,-0.8106278239744965,1,1,0,0
5102,549,2,4,1.1981501640998606,2,-1.2013038328652137,2,2,0,0
5103,515,1,3,-0.9348322753482675,0,0.03327639502809149,1,2,1,0
5104,580,1,3,0.2457451681785293,0,-0.6971245093819965,1,1,0,1
5105,540,1,5,0.2720072262493043,1,1.535876727561477,2,0,0,1
5106,294,1,2,0.5991603063791431,0,-1.3853592139598312,1,2,0,1
5107,509,1,3,-0.6891018723056103,0,1.348008517170801,2,0,0,0
5108,285,1,5,-0.45991144419843505,2,-1.5701314343163897,2,1,0,1
5109,516,2,6,-0.7291276898994663,0,1.9974533355843813,2,1,0,1
5110,403,1,5,-0.632547769063422,1,-0.943099365727027,2,0,0,0
5111,1007,1,5,2.509260862489684,1,-0.020201305468045466,0,3,0,1
5112,492,1,5,-0.407816633087477,0,-1.583994416242221,4,0,1,1
5113,219,1,4,0.9119040857027549,2,1.5767522565983267,0,0,0,1
5114,473,2,2,0.6033641630233197,0,0.26297954912747856,3,0,0,1
5115,603,1,2,-0.4098840881754188,0,-0.7311085872976057,4,3,0,1
5116,834,0,1,3.925983763308721,0,-1.1003364843070482,1,0,1,1
5117,382,1,3,0.8610047293032259,1,-1.2055089961403531,2,2,0,0
5118,183,1,7,-0.33747846453870334,0,-0.5035674730360077,0,0,0,1
5119,663,2,4,-0.630893310007006,2,-1.2389302852877744,2,0,0,0
5120,223,1,5,-0.9282459783633817,1,-0.05079151548210653,1,2,0,0
5121,412,1,1,-0.37206771720557047,1,1.1903211480992923,3,4,0,1
5122,448,1,3,-0.5539350718617853,0,-1.032575052994709,2,0,0,0
5123,486,1,5,0.25600269585565055,1,-0.7819522868195309,2,0,0,1
5124,637,2,2,-0.9876494099048712,1,0.480497642331677,3,0,0,1
5125,363,2,3,0.8030687705191091,0,-0.3095265569105966,3,0,0,1
5126,445,2,7,-0.45972447426154706,1,0.9609337389094733,1,3,0,1
5127,497,1,5,-0.362650260921333,2,1.2657681147260342,1,4,0,1
5128,529,1,5,-0.8025550221170599,0,-0.07324186430468894,1,0,0,0
5129,519,1,1,1.8118088133656556,1,-0.07782345675941159,2,0,0,0
5130,587,2,9,-0.49103979173131024,2,0.2212818386793146,2,0,0,1
5131,668,0,6,0.8735011493165806,0,1.726230200308023,1,2,1,1
5132,578,1,3,-0.7321397218929557,0,-1.144517755425284,1,1,0,0
5133,590,1,5,-0.9044736853386709,1,1.1601871466530327,1,0,0,0
5134,183,1,4,0.019338189349688045,2,0.6075562338067039,1,0,0,0
5135,510,1,6,3.224786154772395,2,-0.7647450788548387,1,0,0,0
5136,595,1,4,0.05104766248092686,0,2.0101787600857834,0,2,1,1
5137,645,1,2,-0.053516417487191624,2,-0.1240387396425203,1,2,1,0
5138,361,1,5,-0.41407820329113365,1,0.42221024902502235,3,0,1,1
5139,368,2,8,-0.6683623774044235,0,0.7113335124506627,0,0,0,1
5140,385,2,6,-0.43465186930556243,2,0.23565906198225978,2,0,0,0
5141,607,0,3,-0.8438150210445894,2,1.8659777192168425,2,1,0,1
5142,706,1,3,-0.6989894072253268,1,-0.525523183207135,1,2,0,0
5143,418,1,3,-0.3282145621067615,0,-0.7563891790567957,0,2,0,0
5144,681,1,4,-0.8487761993148963,0,1.0598486795331366,3,0,0,1
5145,524,1,2,0.586896984587439,0,0.12087985875777021,1,0,1,0
5146,475,1,9,-0.9960361960586399,1,-0.1924431271637529,1,0,0,1
5147,457,2,4,-0.6132252101758905,2,-0.3829736965907595,1,0,0,0
5148,649,1,2,-0.2684238399945215,0,-1.3617436142343187,3,4,0,1
5149,565,0,3,1.6816604674019615,2,-0.412075994231865,1,0,0,0
5150,955,2,3,-0.14127415448279274,0,-0.4868656052365116,2,0,0,0
5151,329,2,1,-0.652471766193946,0,0.042708058837817454,1,0,0,0
5152,603,2,6,-0.5662862497457541,0,-0.29648878523215877,1,0,0,1
5153,394,1,3,-0.5865435275641947,0,-0.04067030539285736,3,0,0,1
5154,326,2,3,-0.8055634570805771,1,0.5604564255142964,2,0,0,1
5155,497,1,5,-0.8487130255549451,0,2.126691846864288,2,2,0,1
5156,527,2,2,-0.34151992270660275,1,-0.5655236619628089,2,0,0,0
5157,1083,1,5,-0.6874116314483837,1,0.7230551121451634,1,2,0,0
5158,463,1,6,-0.9098795896834126,2,0.7440296193887936,2,0,0,0
5159,273,1,7,-0.7597381261566661,0,-0.5438860144552891,2,1,1,1
5160,554,1,6,-0.25981348550970834,1,-1.3380013987659656,2,0,0,0
5161,85,1,3,-0.7058746653171545,0,2.483476825342911,4,0,0,1
5162,481,1,5,-0.7317545465700376,0,-1.35809043931108,2,1,0,0
5163,503,2,4,-0.021987891318570665,0,0.7829308160643083,1,0,0,1
5164,658,1,3,0.18141821275216088,0,-1.163852042185086,3,0,0,1
5165,694,1,3,-0.7270687450551817,0,0.8915183201780476,3,2,1,1
5166,399,1,5,-0.35801968516769667,0,1.2294028813580944,3,2,0,1
5167,469,1,4,0.46317751729932594,0,-0.6567741931940309,1,2,0,0
5168,346,1,3,0.1830172025055947,1,0.9781908671825982,1,0,0,0
5169,274,2,3,-0.9348282634652241,1,-0.3055933398933091,2,0,0,0
5170,561,1,2,-0.5538382827839615,0,-1.2165112698770122,1,1,0,0
5171,245,1,3,0.2988220632599705,0,-0.5610234815340415,1,0,0,1
5172,417,1,2,-0.8067191896738659,0,0.05122734318261469,0,0,1,0
5173,300,1,2,-0.7860720633415019,0,-0.18033645883951424,3,0,0,1
5174,609,1,2,0.0038494873918652217,2,0.09103598642300029,1,0,0,1
5175,860,2,4,-0.6684338654879178,1,-0.5358567082059894,3,0,0,1
5176,239,1,1,-0.6099862172802623,0,-1.08333518425525,4,1,0,1
5177,129,1,6,-0.25536948033903417,0,-0.5252634503429064,0,1,0,1
5178,475,1,6,0.4044831344691989,0,-0.9042197897181057,0,0,0,1
5179,503,1,8,-0.30634747134242113,0,0.22274916410878676,2,1,1,1
5180,543,2,3,1.2693166151823578,1,-1.752288126861444,1,0,0,0
5181,410,1,5,-0.8931701769774641,1,1.4740627271914684,1,1,0,0
5182,459,1,3,0.41914038891505057,1,0.33994954508841035,0,0,0,0
5183,573,2,5,-0.20999008632821262,2,1.8772005524737425,1,0,0,1
5184,708,1,4,0.717682854241029,0,-0.6341741434690794,4,3,0,1
5185,108,2,5,-0.6209768402806792,0,0.6559569205444122,0,2,1,0
5186,426,1,5,-0.33864491345357295,2,-1.6361042032968898,2,0,0,0
5187,542,1,6,0.7567701720039561,0,-0.6837323804897109,2,0,0,0
5188,316,2,3,0.805084490733969,1,0.976489230119531,3,0,0,1
5189,846,2,3,-0.5282159333482666,2,-1.1755375387218552,2,2,0,0
5190,372,1,4,0.7487201562151878,2,-0.5526877886713049,0,3,1,0
5191,491,2,4,0.1586919627982697,1,0.756391701099784,2,1,0,0
5192,611,1,1,-0.4721981839629209,2,-0.2640232862686077,2,0,0,0
5193,381,1,1,2.5486744319106545,1,-0.896389238552459,2,0,0,0
5194,130,1,8,-0.9759457384970494,0,0.4978176127729974,2,0,0,1
5195,414,1,5,-0.5172818484091258,2,1.2302969926799923,3,0,0,1
5196,705,2,5,-0.6349415944477597,2,1.3977425560127876,2,1,0,0
5197,432,1,3,1.7841784204117008,1,1.4387062226767517,2,2,0,0
5198,330,1,1,-0.901320476154458,0,-0.6545167759496426,2,3,0,0
5199,685,2,7,-0.0020387372399890244,2,0.6143831666712605,3,0,0,1
5200,433,1,3,0.27467774344100204,0,0.6133391224693442,2,0,0,0
5201,397,1,1,-0.8008290043819994,1,-1.5836755719558981,1,2,0,0
5202,529,1,7,-0.8426304964630033,0,-0.5072380375637572,3,2,0,1
5203,654,1,2,-0.9580129960629489,0,-0.07909826455359598,1,0,1,0
5204,976,2,4,-0.831892039812397,0,0.8570644952040078,3,2,0,1
5205,665,1,2,0.6717338837378639,1,-1.027160526622817,1,1,0,0
5206,731,1,5,1.9229954903879456,2,-1.0090270899842244,1,2,1,0
5207,398,2,4,1.3486347935559626,0,1.022122853720903,1,0,0,0
5208,294,1,3,-0.5454853055094616,1,1.3393983501898856,1,2,0,0
5209,512,1,3,0.30842273785475993,2,-0.42908737270418523,3,0,0,1
5210,521,2,2,0.7768352006861732,2,-0.46848017833728756,2,2,0,0
5211,284,1,1,0.694637181956921,1,-0.6507443653593389,1,0,0,0
5212,464,1,5,-0.9420216163524132,2,-1.0807900562593178,3,2,0,1
5213,579,1,4,-0.7618755107487403,2,-0.976651814560454,3,0,0,1
5214,572,1,5,1.835890028463171,1,-0.221252276697681,1,1,0,0
5215,600,1,6,0.3618603629673627,2,-0.01434572079353994,1,0,1,0
5216,558,1,7,0.8207494712218938,0,1.5859928352349528,2,0,0,1
5217,398,2,7,-0.27372997294452694,1,-0.1579654278406934,1,0,1,1
5218,397,1,2,-0.5000129375491328,0,-0.5583779419838302,0,2,0,1
5219,260,1,9,0.0634588596348701,2,0.20019501739298545,3,0,0,1
5220,856,2,6,-0.3566402350183063,0,-0.06209154114061697,2,0,0,0
5221,502,1,1,-0.531841512602066,0,-1.03246545012418,1,0,1,1
5222,455,2,6,-0.5730387048942569,0,1.588350180679899,4,0,1,1
5223,314,1,3,-0.8330621200235275,0,0.5366377865307149,2,4,0,0
5224,1087,1,6,-0.24120907879502154,2,-1.0616935068881626,1,0,0,0
5225,285,2,6,-0.2616782042376098,2,-1.1577175837700207,1,2,0,0
5226,414,1,3,-0.0991200040796895,2,1.7104553114414935,1,2,0,1
5227,583,0,8,-0.8822012085540368,0,-1.0456254328954286,1,0,0,1
5228,620,1,11,1.4984404096183561,0,0.8242878804349795,4,1,0,1
5229,691,1,5,0.370302627219399,0,1.989393280388594,3,2,0,1
5230,861,1,3,-0.8650942234792902,1,-0.18914313521374745,1,0,0,0
5231,601,1,3,-0.9237822561885741,0,-1.2712839667034377,3,1,1,1
5232,288,2,7,0.0395297695874895,2,-0.8815493726898517,0,0,0,1
5233,448,1,1,-0.58292986840424,2,-0.2547181390526241,1,0,0,0
5234,561,2,4,-0.6170334165769085,0,1.6039383353797538,3,4,0,1
5235,913,1,3,0.8559741695396988,1,0.5862642073985709,0,0,0,0
5236,220,1,7,-0.5772913373474583,0,2.739017562561176,3,3,0,1
5237,740,1,7,0.009393253772715425,0,1.9145606846409329,1,1,0,1
5238,535,1,1,-0.22451426880041764,1,0.5585123775859939,1,2,0,0
5239,667,1,4,-0.697526833638026,2,0.2422525373482312,0,4,0,1
5240,479,1,7,-0.598050342265859,2,-0.7536356921537045,1,1,0,1
5241,331,1,4,1.9092369807230756,0,1.3468472726151366,2,1,1,1
5242,650,2,3,-0.5984568736760258,0,-0.20453322674261443,2,0,0,0
5243,630,2,3,0.550814703783674,1,-0.6244648769621484,1,0,0,0
5244,694,1,4,1.0011528026819476,0,1.5112835903581547,1,0,0,0
5245,497,1,5,-0.9329170366952738,0,-1.501623284992535,1,0,0,0
5246,380,1,3,0.09871216171423784,1,1.3639571538536874,1,0,0,1
5247,188,1,5,0.39911437957623,1,1.9227965034281562,1,2,0,1
5248,663,1,5,-0.4289382112129262,1,0.16425383613961017,2,1,1,0
5249,584,1,8,-0.15106784096377288,2,-1.6796073966309208,1,2,0,1
5250,306,2,7,-0.8283421081785101,0,1.3936422198112177,1,1,0,1
5251,392,1,2,-0.6178565089301465,1,-0.628062870736811,2,2,0,0
5252,406,1,5,0.24301251920129657,0,-1.4727147713321331,1,2,0,0
5253,203,1,2,-0.06935726485004287,2,1.0314082727016445,1,2,0,0
5254,336,2,5,-0.8587290603317911,2,-1.1237616928436496,0,1,0,0
5255,273,1,2,3.4946936437689917,2,-0.7769370621203746,0,0,0,1
5256,417,2,5,1.816815970634583,1,0.21463576663620146,1,1,0,0
5257,352,0,2,-0.749773794194981,1,0.448425268907718,5,0,0,1
5258,174,2,2,1.1080905960751322,0,1.2176294822186042,2,4,0,0
5259,904,0,4,-0.6917116949991515,0,-0.08851500896493732,1,0,0,0
5260,750,1,5,-0.16417485770851173,0,-0.5476320234985103,1,4,0,1
5261,344,1,9,0.5416623952293607,0,-1.7324537110390072,1,0,0,1
5262,554,1,4,-0.578940988440972,1,0.4318941129757359,2,2,0,0
5263,583,1,4,-0.1840107132980289,0,-0.038160937878226955,1,2,0,0
5264,738,1,1,-0.39915727830392067,0,0.15291148243339536,2,3,0,0
5265,336,1,2,0.44447980841054574,0,0.07713513873723986,1,1,0,0
5266,718,1,4,-0.3453504808418215,1,-1.2856198447402971,1,0,0,1
5267,390,2,5,-0.15675256810601604,1,-0.7463905137448015,2,2,1,0
5268,232,1,5,0.8919883049638561,0,-0.5453879298824049,1,2,1,1
5269,644,1,4,0.2120996882995336,0,-1.1289325109491986,0,0,0,0
5270,758,0,2,-0.24532865242281826,1,0.9754376089241577,1,2,0,0
5271,1017,1,2,-0.3787131024877745,0,-1.4257535985108927,1,0,0,0
5272,260,2,5,-0.8699960976219341,2,0.6646611402373811,2,0,0,0
5273,639,2,6,-0.9488548174233058,1,1.6405229924769544,1,0,0,1
5274,418,1,2,2.097140846629896,0,-0.31864321597665496,3,0,0,1
5275,656,1,3,-0.7978941115358452,2,1.205471670982131,2,0,0,0
5276,205,1,3,-0.6781559085031638,0,-1.0860684128901215,3,2,0,1
5277,247,2,6,-0.047689160915698664,1,0.016330550049582965,1,0,0,0
5278,344,1,7,0.7820354394088082,1,1.0491611417769997,2,0,0,1
5279,515,1,4,0.8133443315507222,0,-0.013014953313133057,0,0,0,0
5280,371,2,7,0.7922632152669277,1,1.2792780210173682,2,2,0,1
5281,631,1,3,2.878141817573234,1,0.023971784351085823,1,0,0,0
5282,705,2,3,-0.9495696449883504,2,0.10097702103564993,1,0,0,0
5283,619,2,4,-0.48856682107191496,1,1.8030162034075956,2,0,0,1
5284,823,2,5,1.4826015830556758,0,-0.2475981453860559,0,1,1,0
5285,583,2,2,-0.36723323160213045,2,-1.2880432420415842,3,4,0,1
5286,256,1,5,1.077413644084247,0,2.3867328609927445,1,0,0,1
5287,772,0,4,-0.9897449914979842,2,1.0964420918553792,2,0,0,0
5288,378,1,2,-0.2939487277895483,2,-0.18961798678314717,2,0,0,1
5289,682,1,6,1.5926861645859358,1,-1.0905396928725168,1,0,0,0
5290,814,1,6,-0.6998487454235424,0,-0.5512394457596432,2,0,0,0
5291,591,0,6,1.6918823017902946,1,-0.1563132449295846,1,0,0,0
5292,200,2,2,-0.9992046739178179,2,0.35056271523955046,2,0,1,1
5293,316,2,5,-0.924242173067978,1,-0.6771135150090941,0,1,1,0
5294,764,1,3,-0.34895548734893395,2,-0.7317514329871637,3,2,0,1
5295,466,2,3,-0.893467520666689,0,-0.3979229759266728,0,0,0,0
5296,515,2,3,-0.7478318022715633,0,-0.24085523711531648,1,0,0,0
5297,651,1,4,-0.6486839161784708,0,0.42986082992562497,1,0,0,0
5298,639,1,1,-0.3398332214184492,0,0.7381068301975954,1,2,0,0
5299,555,1,1,-0.5042644902720015,0,0.02156583018915314,1,1,0,0
5300,458,1,3,1.5886992707794805,2,-1.1669372094516577,4,2,0,1
5301,437,1,1,1.200929202882895,0,0.9140331859915559,0,1,0,0
5302,671,1,2,0.39430007567241987,1,1.742524228036765,0,1,0,1
5303,610,1,5,0.0873125441619528,0,-1.1740365062842835,4,0,0,1
5304,448,1,1,-0.7753731153144396,2,-1.4430668083301268,0,2,0,0
5305,716,1,4,-0.07126199590632168,1,1.180069290158702,0,0,0,0
5306,474,1,4,-0.8460762491337005,0,0.7818981752624639,1,0,0,1
5307,329,2,2,-0.394770601980095,1,-0.032623090773114545,1,0,0,0
5308,348,1,3,-0.3782746954418949,1,-0.45589549349427566,1,2,0,0
5309,304,1,1,0.18238010843309369,0,0.2102690306266432,2,3,0,0
5310,445,1,4,0.8255149948514122,1,0.34882563876305894,1,0,0,0
5311,746,1,4,-0.6148597877516117,0,1.1530990381492883,1,0,0,0
5312,338,2,3,-0.9650917586755463,0,-1.1689898328750088,2,0,0,0
5313,537,1,7,-0.9589322418520926,0,-0.5054640226477148,4,0,1,1
5314,368,1,5,1.1056804272856995,2,0.028334049837365833,1,0,0,0
5315,447,0,1,-0.330314682530882,2,0.6859604959292067,2,0,0,0
5316,197,1,7,-0.7179575080494612,2,0.08721151273742885,1,2,0,1
5317,455,1,4,-0.9744833422110784,0,0.4360874236810987,1,2,0,0
5318,461,1,5,-0.24261048559250126,2,0.21158255449425087,1,0,0,1
5319,608,1,4,-0.8578936785220874,1,-0.8681037572350417,2,0,0,0
5320,544,0,3,-0.4590269732836189,0,1.295203122040239,0,0,0,0
5321,260,1,2,-0.2696304286316045,0,-1.2334578375620804,1,0,0,0
5322,716,2,4,-0.7430886292396333,1,-1.5503304308043515,2,0,0,0
5323,542,0,3,-0.7823849504082201,0,0.9247412548164786,0,2,0,0
5324,539,1,3,-0.9875148301708215,1,-0.7007250661411557,0,2,0,0
5325,498,1,4,-0.11208214865637259,1,0.0022170474690926993,1,2,0,0
5326,396,1,1,-0.7803460957967665,1,0.7735675801809194,0,0,0,1
5327,543,1,3,1.1337232021710677,2,-1.259953385450967,2,4,1,0
5328,595,1,2,-0.06626797077837744,0,-0.15089254528247728,2,0,0,0
5329,150,1,5,-0.18110992619949057,0,-0.4302257641632701,1,1,0,0
5330,392,1,1,-0.29329832027168135,1,0.10676634688116192,0,0,0,0
5331,449,2,5,-0.761253924483584,1,1.3048783465510845,2,0,0,1
5332,551,1,5,2.538816667038199,1,-1.2163336086617313,2,2,0,0
5333,738,1,4,2.4630481665334236,0,-0.2131735511629216,2,0,0,0
5334,345,2,2,-0.6137063490558277,0,1.7559165698657724,2,0,0,1
5335,400,1,3,0.5147917481750405,1,-0.8658714483945432,4,2,0,1
5336,397,1,3,-0.8787169305525583,0,1.7839361856024607,3,0,0,1
5337,339,1,3,0.5345837412372422,1,-1.0511263246743239,1,0,0,0
5338,430,1,3,-0.6647622077502701,0,-1.3403430616611782,0,0,0,0
5339,654,1,4,-0.6607602896543617,1,-0.012194803922200305,0,0,0,0
5340,289,1,2,-0.288051389554136,0,-0.10796203643744294,3,0,0,1
5341,585,1,4,-0.5012306246984342,0,1.2929272166576244,2,2,1,0
5342,159,0,3,-0.8803495598005137,1,0.45878077390637145,0,0,1,0
5343,387,1,2,-0.09336856258256496,1,-0.48852978892066584,2,1,0,0
5344,434,1,5,-0.7631529349780621,0,-0.7956021400472612,2,0,0,1
5345,834,1,2,-0.4099687675044054,0,1.0856173191561136,2,0,0,0
5346,445,1,3,-0.7406970049752682,1,0.01910735058275762,2,0,0,1
5347,64,1,5,0.9744505999335963,1,0.22236044500785504,2,0,0,0
5348,100,2,5,-0.5882923765320672,1,1.3158316076960155,1,0,0,1
